order_id,customer_id,order_date,delivery_date,category,product_price,quantity,revenue,freight_value,total_value,payment_type,review_score,delivery_days,order_status,year,month,quarter,year_month
ORD_000175,CUST_01906,2022-01-25,2022-01-28,Furniture & Decor,248.79,1,248.79,21.91,270.7,credit_card,4,3,delivered,2022,1,Q1,2022-01
ORD_000176,CUST_03038,2022-01-25,2022-01-26,Health & Beauty,46.76,1,46.76,40.84,87.6,credit_card,5,1,delivered,2022,1,Q1,2022-01
ORD_000177,CUST_00863,2022-01-25,2022-01-29,Computers,592.94,1,592.94,36.9,629.84,credit_card,4,4,delivered,2022,1,Q1,2022-01
ORD_000178,CUST_02796,2022-01-25,2022-01-27,Watches & Gifts,52.93,1,52.93,22.42,75.35,boleto,5,2,delivered,2022,1,Q1,2022-01
ORD_000179,CUST_06903,2022-01-25,2022-01-27,Health & Beauty,50.62,1,50.62,31.97,82.59,boleto,1,2,canceled,2022,1,Q1,2022-01
ORD_000180,CUST_00359,2022-01-25,2022-01-28,Auto,77.72,1,77.72,36.28,114.0,credit_card,3,3,delivered,2022,1,Q1,2022-01
ORD_000181,CUST_07940,2022-01-25,2022-02-02,Furniture & Decor,165.26,1,165.26,21.28,186.54,credit_card,3,8,delivered,2022,1,Q1,2022-01
ORD_000182,CUST_02211,2022-01-25,2022-02-05,Watches & Gifts,146.02,2,292.04,11.78,303.82,credit_card,3,11,delivered,2022,1,Q1,2022-01
ORD_000183,CUST_03230,2022-01-26,2022-01-30,Computers,256.82,1,256.82,36.84,293.66,boleto,5,4,delivered,2022,1,Q1,2022-01
ORD_000184,CUST_03253,2022-01-26,2022-01-29,Sports & Leisure,45.2,1,45.2,42.36,87.56,boleto,4,3,delivered,2022,1,Q1,2022-01
ORD_000185,CUST_01158,2022-01-26,2022-01-28,Sports & Leisure,95.77,1,95.77,17.99,113.76,boleto,5,2,delivered,2022,1,Q1,2022-01
ORD_000186,CUST_04897,2022-01-26,2022-01-31,Books,28.41,1,28.41,8.65,37.06,credit_card,1,5,delivered,2022,1,Q1,2022-01
ORD_000187,CUST_03521,2022-01-26,2022-02-23,Sports & Leisure,115.75,3,347.25,26.97,374.22,credit_card,4,28,delivered,2022,1,Q1,2022-01
ORD_000188,CUST_02259,2022-01-26,2022-01-29,Computers,1226.77,2,2453.55,24.11,2477.66,credit_card,4,3,delivered,2022,1,Q1,2022-01
ORD_000189,CUST_06221,2022-01-27,2022-01-31,Housewares,63.94,1,63.94,5.52,69.46,credit_card,5,4,delivered,2022,1,Q1,2022-01
ORD_000190,CUST_03450,2022-01-27,2022-01-30,Electronics,489.43,1,489.43,17.46,506.89,credit_card,4,3,delivered,2022,1,Q1,2022-01
ORD_000191,CUST_06636,2022-01-27,2022-01-30,Sports & Leisure,90.63,1,90.63,23.59,114.22,credit_card,5,3,delivered,2022,1,Q1,2022-01
ORD_000192,CUST_03964,2022-01-27,2022-01-29,Watches & Gifts,190.51,1,190.51,13.27,203.78,credit_card,5,2,delivered,2022,1,Q1,2022-01
ORD_000193,CUST_03223,2022-01-28,2022-01-31,Health & Beauty,37.93,1,37.93,12.24,50.17,credit_card,1,3,canceled,2022,1,Q1,2022-01
ORD_000194,CUST_06390,2022-01-28,2022-02-05,Health & Beauty,83.04,3,249.12,11.21,260.33,credit_card,4,8,delivered,2022,1,Q1,2022-01
ORD_000195,CUST_07581,2022-01-28,2022-01-31,Auto,32.94,1,32.94,23.07,56.01,credit_card,5,3,delivered,2022,1,Q1,2022-01
ORD_000196,CUST_06959,2022-01-28,2022-02-16,Electronics,44.19,3,132.57,31.3,163.87,credit_card,5,19,delivered,2022,1,Q1,2022-01
ORD_000197,CUST_04121,2022-01-28,2022-01-30,Sports & Leisure,65.57,1,65.57,21.41,86.98,credit_card,5,2,delivered,2022,1,Q1,2022-01
ORD_000198,CUST_06710,2022-01-28,2022-01-29,Toys & Baby,18.65,2,37.3,43.23,80.53,boleto,4,1,delivered,2022,1,Q1,2022-01
ORD_000199,CUST_06828,2022-01-28,2022-02-01,Computers,425.64,1,425.64,19.95,445.59,credit_card,5,4,delivered,2022,1,Q1,2022-01
ORD_000200,CUST_01207,2022-01-28,2022-01-30,Auto,89.89,1,89.89,12.93,102.82,credit_card,5,2,delivered,2022,1,Q1,2022-01
ORD_000201,CUST_00390,2022-01-28,2022-02-14,Health & Beauty,62.52,1,62.52,21.23,83.75,credit_card,5,17,delivered,2022,1,Q1,2022-01
ORD_000202,CUST_02315,2022-01-28,2022-02-03,Auto,168.93,2,337.87,39.28,377.15,boleto,5,6,delivered,2022,1,Q1,2022-01
ORD_000203,CUST_05905,2022-01-28,2022-01-30,Electronics,230.31,1,230.31,35.22,265.53,credit_card,3,2,processing,2022,1,Q1,2022-01
ORD_000204,CUST_05240,2022-01-29,2022-02-08,Computers,115.86,1,115.86,37.5,153.36,credit_card,5,10,delivered,2022,1,Q1,2022-01
ORD_000205,CUST_06818,2022-01-29,2022-02-07,Computers,922.81,1,922.81,34.31,957.12,voucher,5,9,delivered,2022,1,Q1,2022-01
ORD_000206,CUST_02588,2022-01-29,2022-02-02,Computers,651.57,2,1303.14,38.93,1342.07,credit_card,5,4,canceled,2022,1,Q1,2022-01
ORD_000207,CUST_03572,2022-01-29,2022-02-02,Computers,610.71,1,610.71,16.4,627.11,credit_card,4,4,delivered,2022,1,Q1,2022-01
ORD_000208,CUST_02274,2022-01-29,2022-02-01,Books,9.87,1,9.87,35.24,45.11,credit_card,4,3,delivered,2022,1,Q1,2022-01
ORD_000209,CUST_00504,2022-01-29,2022-02-08,Toys & Baby,13.02,1,13.02,23.07,36.09,credit_card,5,10,delivered,2022,1,Q1,2022-01
ORD_000210,CUST_01630,2022-01-29,2022-02-02,Watches & Gifts,61.8,1,61.8,20.94,82.74,credit_card,4,4,delivered,2022,1,Q1,2022-01
ORD_000211,CUST_07779,2022-01-29,2022-01-30,Electronics,139.42,2,278.85,28.93,307.78,credit_card,4,1,delivered,2022,1,Q1,2022-01
ORD_000212,CUST_03564,2022-01-29,2022-02-15,Electronics,140.72,1,140.72,21.57,162.29,credit_card,5,17,shipped,2022,1,Q1,2022-01
ORD_000213,CUST_04772,2022-01-30,2022-02-08,Health & Beauty,14.98,1,14.98,29.65,44.63,credit_card,2,9,delivered,2022,1,Q1,2022-01
ORD_000214,CUST_05283,2022-01-30,2022-01-31,Housewares,72.62,1,72.62,43.77,116.39,boleto,5,1,shipped,2022,1,Q1,2022-01
ORD_000215,CUST_05826,2022-01-30,2022-02-14,Sports & Leisure,73.7,1,73.7,19.51,93.21,credit_card,4,15,canceled,2022,1,Q1,2022-01
ORD_000216,CUST_07179,2022-01-30,2022-02-08,Toys & Baby,44.51,1,44.51,16.78,61.29,credit_card,3,9,processing,2022,1,Q1,2022-01
ORD_000217,CUST_05352,2022-01-30,2022-02-10,Housewares,72.16,1,72.16,30.52,102.68,credit_card,5,11,delivered,2022,1,Q1,2022-01
ORD_000218,CUST_06863,2022-01-30,2022-02-05,Health & Beauty,65.67,1,65.67,25.07,90.74,credit_card,3,6,delivered,2022,1,Q1,2022-01
ORD_000219,CUST_03040,2022-01-30,2022-02-01,Toys & Baby,18.24,2,36.48,18.05,54.53,boleto,4,2,canceled,2022,1,Q1,2022-01
ORD_000220,CUST_05221,2022-01-30,2022-03-03,Health & Beauty,58.4,2,116.8,34.88,151.68,boleto,4,32,delivered,2022,1,Q1,2022-01
ORD_000221,CUST_01164,2022-01-30,2022-02-13,Electronics,132.74,2,265.48,41.87,307.35,credit_card,3,14,delivered,2022,1,Q1,2022-01
ORD_000222,CUST_03879,2022-01-30,2022-03-07,Auto,89.69,1,89.69,30.17,119.86,boleto,5,36,delivered,2022,1,Q1,2022-01
ORD_000223,CUST_07947,2022-01-31,2022-02-02,Housewares,84.67,1,84.67,38.95,123.62,credit_card,5,2,processing,2022,1,Q1,2022-01
ORD_000224,CUST_03376,2022-01-31,2022-02-01,Electronics,370.07,3,1110.21,16.27,1126.48,credit_card,5,1,delivered,2022,1,Q1,2022-01
ORD_000225,CUST_03474,2022-01-31,2022-02-07,Sports & Leisure,123.56,2,247.12,33.81,280.93,credit_card,5,7,delivered,2022,1,Q1,2022-01
ORD_000226,CUST_02583,2022-01-31,2022-03-10,Books,25.2,1,25.2,41.7,66.9,boleto,5,38,delivered,2022,1,Q1,2022-01
ORD_000227,CUST_00675,2022-01-31,2022-02-01,Health & Beauty,46.45,1,46.45,20.92,67.37,credit_card,5,1,delivered,2022,1,Q1,2022-01
ORD_000228,CUST_06384,2022-01-31,2022-02-20,Electronics,588.31,1,588.31,25.77,614.08,credit_card,5,20,delivered,2022,1,Q1,2022-01
ORD_000229,CUST_02825,2022-01-31,2022-02-01,Electronics,163.78,1,163.78,22.09,185.87,credit_card,5,1,delivered,2022,1,Q1,2022-01
ORD_000230,CUST_02380,2022-01-31,2022-02-03,Health & Beauty,81.57,1,81.57,5.26,86.83,credit_card,3,3,delivered,2022,1,Q1,2022-01
ORD_000231,CUST_02067,2022-02-01,2022-02-08,Auto,85.62,1,85.62,26.81,112.43,credit_card,5,7,canceled,2022,2,Q1,2022-02
ORD_000232,CUST_05229,2022-02-01,2022-02-16,Housewares,25.85,1,25.85,43.86,69.71,credit_card,4,15,delivered,2022,2,Q1,2022-02
ORD_000233,CUST_00875,2022-02-01,2022-02-07,Watches & Gifts,223.13,3,669.39,18.48,687.87,credit_card,5,6,delivered,2022,2,Q1,2022-02
ORD_000234,CUST_00974,2022-02-01,2022-02-11,Books,36.51,1,36.51,39.42,75.93,credit_card,5,10,delivered,2022,2,Q1,2022-02
ORD_000235,CUST_03835,2022-02-01,2022-02-17,Electronics,375.87,1,375.87,18.88,394.75,credit_card,5,16,delivered,2022,2,Q1,2022-02
ORD_000236,CUST_03438,2022-02-01,2022-02-09,Toys & Baby,50.95,3,152.86,9.47,162.33,credit_card,5,8,delivered,2022,2,Q1,2022-02
ORD_000237,CUST_06432,2022-02-01,2022-02-03,Computers,964.52,1,964.52,22.17,986.69,credit_card,5,2,delivered,2022,2,Q1,2022-02
ORD_000238,CUST_01817,2022-02-01,2022-02-02,Electronics,259.55,1,259.55,35.09,294.64,boleto,4,1,delivered,2022,2,Q1,2022-02
ORD_000239,CUST_06063,2022-02-02,2022-02-17,Books,16.5,1,16.5,42.24,58.74,credit_card,5,15,delivered,2022,2,Q1,2022-02
ORD_000240,CUST_06023,2022-02-02,2022-02-17,Electronics,94.39,1,94.39,9.77,104.16,boleto,5,15,delivered,2022,2,Q1,2022-02
ORD_000241,CUST_07055,2022-02-02,2022-02-03,Housewares,109.21,2,218.42,7.04,225.46,credit_card,5,1,delivered,2022,2,Q1,2022-02
ORD_000242,CUST_02583,2022-02-02,2022-03-15,Watches & Gifts,109.31,1,109.31,26.7,136.01,credit_card,4,41,delivered,2022,2,Q1,2022-02
ORD_000243,CUST_02557,2022-02-02,2022-02-03,Sports & Leisure,5.0,1,5.0,12.15,17.15,credit_card,4,1,delivered,2022,2,Q1,2022-02
ORD_000244,CUST_02233,2022-02-02,2022-02-16,Housewares,49.67,2,99.34,11.61,110.95,boleto,5,14,delivered,2022,2,Q1,2022-02
ORD_000245,CUST_06038,2022-02-02,2022-02-06,Furniture & Decor,195.35,1,195.35,11.75,207.1,boleto,4,4,delivered,2022,2,Q1,2022-02
ORD_000246,CUST_07023,2022-02-02,2022-02-16,Sports & Leisure,94.2,1,94.2,8.75,102.95,credit_card,5,14,delivered,2022,2,Q1,2022-02
ORD_000247,CUST_04906,2022-02-02,2022-02-04,Sports & Leisure,104.27,1,104.27,27.26,131.53,credit_card,5,2,delivered,2022,2,Q1,2022-02
ORD_000248,CUST_05627,2022-02-03,2022-02-06,Watches & Gifts,133.1,1,133.1,24.03,157.13,credit_card,5,3,delivered,2022,2,Q1,2022-02
ORD_000249,CUST_04256,2022-02-03,2022-02-11,Furniture & Decor,282.14,2,564.29,14.98,579.27,credit_card,5,8,delivered,2022,2,Q1,2022-02
ORD_000250,CUST_01455,2022-02-03,2022-02-04,Electronics,257.7,1,257.7,38.31,296.01,credit_card,5,1,delivered,2022,2,Q1,2022-02
ORD_000251,CUST_03448,2022-02-03,2022-02-05,Auto,79.35,1,79.35,34.97,114.32,voucher,5,2,delivered,2022,2,Q1,2022-02
ORD_000252,CUST_00676,2022-02-03,2022-02-08,Furniture & Decor,5.0,1,5.0,8.18,13.18,credit_card,5,5,shipped,2022,2,Q1,2022-02
ORD_000253,CUST_05707,2022-02-04,2022-02-15,Sports & Leisure,5.0,1,5.0,34.74,39.74,credit_card,3,11,delivered,2022,2,Q1,2022-02
ORD_000254,CUST_01410,2022-02-04,2022-02-16,Auto,5.0,3,15.0,12.24,27.24,credit_card,5,12,delivered,2022,2,Q1,2022-02
ORD_000255,CUST_06662,2022-02-04,2022-02-15,Electronics,199.54,1,199.54,16.88,216.42,boleto,3,11,delivered,2022,2,Q1,2022-02
ORD_000256,CUST_07470,2022-02-04,2022-02-06,Health & Beauty,33.19,2,66.38,22.11,88.49,credit_card,3,2,delivered,2022,2,Q1,2022-02
ORD_000257,CUST_03411,2022-02-04,2022-02-07,Sports & Leisure,121.87,1,121.87,17.7,139.57,credit_card,5,3,delivered,2022,2,Q1,2022-02
ORD_000258,CUST_00682,2022-02-04,2022-02-06,Computers,709.22,1,709.22,15.04,724.26,credit_card,5,2,delivered,2022,2,Q1,2022-02
ORD_000259,CUST_01729,2022-02-04,2022-02-08,Auto,8.2,1,8.2,20.01,28.21,credit_card,5,4,delivered,2022,2,Q1,2022-02
ORD_000260,CUST_03564,2022-02-04,2022-02-19,Furniture & Decor,322.75,1,322.75,8.68,331.43,credit_card,5,15,delivered,2022,2,Q1,2022-02
ORD_000261,CUST_03056,2022-02-04,2022-02-19,Health & Beauty,61.56,1,61.56,41.37,102.93,credit_card,4,15,delivered,2022,2,Q1,2022-02
ORD_000262,CUST_02016,2022-02-04,2022-02-11,Furniture & Decor,395.56,2,791.11,21.54,812.65,credit_card,3,7,delivered,2022,2,Q1,2022-02
ORD_000263,CUST_03853,2022-02-05,2022-02-07,Sports & Leisure,52.32,1,52.32,35.02,87.34,debit_card,4,2,canceled,2022,2,Q1,2022-02
ORD_000264,CUST_07331,2022-02-05,2022-02-08,Toys & Baby,29.52,1,29.52,25.73,55.25,boleto,4,3,canceled,2022,2,Q1,2022-02
ORD_000265,CUST_04587,2022-02-05,2022-02-07,Health & Beauty,32.99,1,32.99,24.34,57.33,credit_card,5,2,delivered,2022,2,Q1,2022-02
ORD_000266,CUST_07944,2022-02-05,2022-02-07,Computers,40.82,1,40.82,27.95,68.77,credit_card,4,2,delivered,2022,2,Q1,2022-02
ORD_000267,CUST_06173,2022-02-05,2022-02-15,Computers,878.35,1,878.35,23.12,901.47,credit_card,5,10,delivered,2022,2,Q1,2022-02
ORD_000268,CUST_03070,2022-02-05,2022-02-15,Furniture & Decor,135.7,3,407.1,11.8,418.9,credit_card,5,10,delivered,2022,2,Q1,2022-02
ORD_000269,CUST_00517,2022-02-05,2022-02-09,Health & Beauty,56.1,1,56.1,37.67,93.77,boleto,4,4,processing,2022,2,Q1,2022-02
ORD_000270,CUST_05239,2022-02-05,2022-03-04,Furniture & Decor,218.96,1,218.96,28.24,247.2,credit_card,4,27,delivered,2022,2,Q1,2022-02
ORD_000271,CUST_00003,2022-02-05,2022-02-17,Electronics,194.54,1,194.54,7.02,201.56,credit_card,5,12,processing,2022,2,Q1,2022-02
ORD_000272,CUST_00478,2022-02-06,2022-02-13,Electronics,298.68,1,298.68,39.17,337.85,credit_card,5,7,delivered,2022,2,Q1,2022-02
ORD_000273,CUST_03226,2022-02-06,2022-02-10,Housewares,14.71,3,44.14,5.22,49.36,boleto,4,4,delivered,2022,2,Q1,2022-02
ORD_000274,CUST_05057,2022-02-06,2022-02-16,Computers,936.45,1,936.45,42.07,978.52,boleto,4,10,delivered,2022,2,Q1,2022-02
ORD_000275,CUST_06343,2022-02-06,2022-02-07,Computers,1167.6,1,1167.6,43.68,1211.28,boleto,3,1,delivered,2022,2,Q1,2022-02
ORD_000276,CUST_03490,2022-02-06,2022-02-08,Sports & Leisure,11.9,2,23.8,41.92,65.72,credit_card,5,2,delivered,2022,2,Q1,2022-02
ORD_000277,CUST_03605,2022-02-06,2022-02-12,Sports & Leisure,107.16,1,107.16,15.5,122.66,debit_card,5,6,delivered,2022,2,Q1,2022-02
ORD_000278,CUST_07020,2022-02-06,2022-02-18,Health & Beauty,61.43,1,61.43,43.41,104.84,boleto,4,12,delivered,2022,2,Q1,2022-02
ORD_000279,CUST_03826,2022-02-06,2022-03-04,Furniture & Decor,190.29,1,190.29,38.98,229.27,credit_card,5,26,shipped,2022,2,Q1,2022-02
ORD_000280,CUST_03990,2022-02-06,2022-02-20,Furniture & Decor,269.39,1,269.39,43.82,313.21,boleto,5,14,delivered,2022,2,Q1,2022-02
ORD_000281,CUST_05499,2022-02-07,2022-02-12,Electronics,258.78,2,517.57,19.49,537.06,credit_card,5,5,delivered,2022,2,Q1,2022-02
ORD_000282,CUST_04506,2022-02-07,2022-03-05,Sports & Leisure,152.73,1,152.73,44.69,197.42,boleto,5,26,delivered,2022,2,Q1,2022-02
ORD_000283,CUST_06266,2022-02-07,2022-03-18,Health & Beauty,33.43,1,33.43,37.15,70.58,credit_card,5,39,delivered,2022,2,Q1,2022-02
ORD_000284,CUST_07474,2022-02-07,2022-02-18,Books,29.35,2,58.7,29.88,88.58,boleto,5,11,delivered,2022,2,Q1,2022-02
ORD_000285,CUST_05811,2022-02-07,2022-02-11,Watches & Gifts,151.48,1,151.48,6.55,158.03,boleto,4,4,delivered,2022,2,Q1,2022-02
ORD_000286,CUST_06121,2022-02-07,2022-02-11,Toys & Baby,58.62,3,175.86,7.22,183.08,credit_card,1,4,delivered,2022,2,Q1,2022-02
ORD_000287,CUST_04474,2022-02-07,2022-02-21,Sports & Leisure,111.51,2,223.01,7.38,230.39,credit_card,4,14,delivered,2022,2,Q1,2022-02
ORD_000288,CUST_06284,2022-02-07,2022-02-11,Electronics,132.3,1,132.3,7.24,139.54,credit_card,3,4,canceled,2022,2,Q1,2022-02
ORD_000289,CUST_07047,2022-02-07,2022-03-11,Watches & Gifts,108.86,1,108.86,20.09,128.95,credit_card,5,32,shipped,2022,2,Q1,2022-02
ORD_000290,CUST_05036,2022-02-08,2022-02-11,Furniture & Decor,347.36,1,347.36,39.78,387.14,credit_card,4,3,processing,2022,2,Q1,2022-02
ORD_000291,CUST_02056,2022-02-08,2022-02-13,Electronics,488.91,3,1466.72,44.57,1511.29,credit_card,5,5,delivered,2022,2,Q1,2022-02
ORD_000292,CUST_03288,2022-02-08,2022-03-20,Health & Beauty,9.01,1,9.01,19.39,28.4,credit_card,5,40,delivered,2022,2,Q1,2022-02
ORD_000293,CUST_00238,2022-02-08,2022-02-16,Health & Beauty,56.12,1,56.12,42.52,98.64,credit_card,5,8,delivered,2022,2,Q1,2022-02
ORD_000294,CUST_05579,2022-02-08,2022-02-17,Watches & Gifts,204.57,1,204.57,30.95,235.52,credit_card,5,9,delivered,2022,2,Q1,2022-02
ORD_000295,CUST_06391,2022-02-09,2022-02-10,Books,17.6,1,17.6,21.86,39.46,credit_card,5,1,delivered,2022,2,Q1,2022-02
ORD_000296,CUST_07080,2022-02-09,2022-03-04,Watches & Gifts,89.73,1,89.73,37.77,127.5,credit_card,5,23,delivered,2022,2,Q1,2022-02
ORD_000297,CUST_00827,2022-02-09,2022-02-22,Health & Beauty,80.98,1,80.98,42.42,123.4,credit_card,5,13,delivered,2022,2,Q1,2022-02
ORD_000298,CUST_07112,2022-02-09,2022-02-10,Auto,164.87,2,329.74,22.27,352.01,credit_card,3,1,delivered,2022,2,Q1,2022-02
ORD_000299,CUST_07520,2022-02-09,2022-02-17,Computers,712.31,1,712.31,5.52,717.83,boleto,4,8,delivered,2022,2,Q1,2022-02
ORD_000300,CUST_01547,2022-02-09,2022-02-10,Housewares,28.76,1,28.76,26.65,55.41,credit_card,4,1,delivered,2022,2,Q1,2022-02
ORD_000301,CUST_06088,2022-02-09,2022-02-17,Sports & Leisure,108.59,1,108.59,13.68,122.27,credit_card,5,8,delivered,2022,2,Q1,2022-02
ORD_000302,CUST_01466,2022-02-09,2022-02-14,Electronics,304.07,1,304.07,27.35,331.42,credit_card,5,5,delivered,2022,2,Q1,2022-02
ORD_000303,CUST_07091,2022-02-09,2022-02-17,Housewares,25.31,2,50.63,36.79,87.42,credit_card,3,8,shipped,2022,2,Q1,2022-02
ORD_000304,CUST_01245,2022-02-09,2022-02-10,Sports & Leisure,132.26,1,132.26,24.63,156.89,credit_card,5,1,delivered,2022,2,Q1,2022-02
ORD_000305,CUST_01073,2022-02-10,2022-02-14,Books,30.63,1,30.63,21.79,52.42,credit_card,4,4,delivered,2022,2,Q1,2022-02
ORD_000306,CUST_02966,2022-02-10,2022-02-11,Furniture & Decor,312.42,1,312.42,7.11,319.53,credit_card,5,1,delivered,2022,2,Q1,2022-02
ORD_000307,CUST_04007,2022-02-10,2022-02-20,Health & Beauty,78.66,1,78.66,37.67,116.33,credit_card,4,10,delivered,2022,2,Q1,2022-02
ORD_000308,CUST_02362,2022-02-10,2022-02-16,Sports & Leisure,27.06,1,27.06,11.66,38.72,credit_card,5,6,delivered,2022,2,Q1,2022-02
ORD_000309,CUST_04126,2022-02-10,2022-02-20,Toys & Baby,47.16,1,47.16,22.39,69.55,credit_card,5,10,delivered,2022,2,Q1,2022-02
ORD_000310,CUST_01862,2022-02-11,2022-02-21,Health & Beauty,5.0,3,15.0,31.2,46.2,credit_card,5,10,delivered,2022,2,Q1,2022-02
ORD_000311,CUST_07430,2022-02-11,2022-02-16,Books,5.0,1,5.0,31.0,36.0,credit_card,4,5,delivered,2022,2,Q1,2022-02
ORD_000312,CUST_00346,2022-02-11,2022-02-13,Furniture & Decor,201.17,1,201.17,34.99,236.16,credit_card,4,2,processing,2022,2,Q1,2022-02
ORD_000313,CUST_03323,2022-02-11,2022-02-19,Sports & Leisure,90.51,1,90.51,36.65,127.16,credit_card,4,8,delivered,2022,2,Q1,2022-02
ORD_000314,CUST_05936,2022-02-11,2022-02-18,Sports & Leisure,64.73,1,64.73,44.75,109.48,voucher,4,7,delivered,2022,2,Q1,2022-02
ORD_000315,CUST_04166,2022-02-11,2022-02-15,Books,24.82,1,24.82,8.58,33.4,credit_card,4,4,delivered,2022,2,Q1,2022-02
ORD_000316,CUST_07242,2022-02-11,2022-02-12,Books,31.84,1,31.84,39.79,71.63,boleto,4,1,delivered,2022,2,Q1,2022-02
ORD_000317,CUST_04741,2022-02-11,2022-02-18,Computers,635.6,1,635.6,9.21,644.81,debit_card,5,7,delivered,2022,2,Q1,2022-02
ORD_000318,CUST_01290,2022-02-11,2022-02-25,Watches & Gifts,71.15,1,71.15,29.49,100.64,credit_card,5,14,canceled,2022,2,Q1,2022-02
ORD_000319,CUST_07194,2022-02-11,2022-02-16,Auto,128.21,2,256.42,36.99,293.41,debit_card,3,5,delivered,2022,2,Q1,2022-02
ORD_000320,CUST_03967,2022-02-11,2022-02-22,Sports & Leisure,5.0,1,5.0,17.11,22.11,credit_card,4,11,delivered,2022,2,Q1,2022-02
ORD_000321,CUST_04643,2022-02-12,2022-02-16,Health & Beauty,35.16,1,35.16,41.79,76.95,credit_card,2,4,delivered,2022,2,Q1,2022-02
ORD_000322,CUST_00926,2022-02-12,2022-03-04,Furniture & Decor,141.91,1,141.91,41.52,183.43,credit_card,1,20,delivered,2022,2,Q1,2022-02
ORD_000323,CUST_06991,2022-02-12,2022-02-23,Housewares,51.28,1,51.28,28.2,79.48,credit_card,5,11,delivered,2022,2,Q1,2022-02
ORD_000324,CUST_01658,2022-02-12,2022-02-26,Electronics,183.58,1,183.58,17.76,201.34,credit_card,5,14,canceled,2022,2,Q1,2022-02
ORD_000325,CUST_05018,2022-02-12,2022-02-17,Toys & Baby,41.46,1,41.46,42.17,83.63,credit_card,5,5,delivered,2022,2,Q1,2022-02
ORD_000326,CUST_05815,2022-02-12,2022-02-14,Watches & Gifts,149.13,1,149.13,42.6,191.73,credit_card,5,2,delivered,2022,2,Q1,2022-02
ORD_000327,CUST_05478,2022-02-12,2022-02-18,Electronics,677.72,1,677.72,18.7,696.42,credit_card,5,6,delivered,2022,2,Q1,2022-02
ORD_000328,CUST_03187,2022-02-12,2022-02-19,Furniture & Decor,131.48,1,131.48,30.33,161.81,credit_card,2,7,delivered,2022,2,Q1,2022-02
ORD_000329,CUST_03918,2022-02-12,2022-02-16,Computers,720.17,1,720.17,6.5,726.67,credit_card,5,4,delivered,2022,2,Q1,2022-02
ORD_000330,CUST_00470,2022-02-12,2022-02-19,Electronics,142.05,1,142.05,7.32,149.37,credit_card,5,7,delivered,2022,2,Q1,2022-02
ORD_000331,CUST_05695,2022-02-12,2022-02-17,Health & Beauty,32.72,1,32.72,35.91,68.63,credit_card,3,5,delivered,2022,2,Q1,2022-02
ORD_000332,CUST_00387,2022-02-12,2022-02-21,Watches & Gifts,102.97,1,102.97,16.93,119.9,credit_card,3,9,delivered,2022,2,Q1,2022-02
ORD_000333,CUST_07606,2022-02-13,2022-02-18,Housewares,119.06,1,119.06,26.92,145.98,credit_card,5,5,delivered,2022,2,Q1,2022-02
ORD_000334,CUST_02040,2022-02-13,2022-02-15,Furniture & Decor,274.55,2,549.11,28.29,577.4,voucher,2,2,delivered,2022,2,Q1,2022-02
ORD_000335,CUST_01443,2022-02-13,2022-02-27,Watches & Gifts,315.61,1,315.61,29.84,345.45,credit_card,2,14,delivered,2022,2,Q1,2022-02
ORD_000336,CUST_07474,2022-02-13,2022-02-14,Computers,764.79,2,1529.58,32.34,1561.92,credit_card,4,1,delivered,2022,2,Q1,2022-02
ORD_000337,CUST_06915,2022-02-13,2022-02-18,Health & Beauty,45.32,1,45.32,41.43,86.75,boleto,5,5,delivered,2022,2,Q1,2022-02
ORD_000338,CUST_05066,2022-02-13,2022-02-14,Sports & Leisure,26.14,1,26.14,27.02,53.16,credit_card,5,1,delivered,2022,2,Q1,2022-02
ORD_000339,CUST_02970,2022-02-13,2022-02-20,Health & Beauty,90.32,2,180.64,42.09,222.73,credit_card,4,7,delivered,2022,2,Q1,2022-02
ORD_000340,CUST_01289,2022-02-13,2022-02-25,Furniture & Decor,48.53,2,97.07,10.87,107.94,credit_card,3,12,delivered,2022,2,Q1,2022-02
ORD_000341,CUST_04865,2022-02-14,2022-02-16,Furniture & Decor,5.0,1,5.0,24.26,29.26,credit_card,5,2,delivered,2022,2,Q1,2022-02
ORD_000342,CUST_05771,2022-02-14,2022-02-15,Toys & Baby,29.65,1,29.65,30.55,60.2,boleto,5,1,delivered,2022,2,Q1,2022-02
ORD_000343,CUST_07196,2022-02-14,2022-03-14,Sports & Leisure,183.55,1,183.55,18.35,201.9,credit_card,3,28,delivered,2022,2,Q1,2022-02
ORD_000344,CUST_04236,2022-02-14,2022-02-15,Toys & Baby,54.77,1,54.77,17.41,72.18,credit_card,4,1,delivered,2022,2,Q1,2022-02
ORD_000345,CUST_04121,2022-02-14,2022-02-18,Electronics,464.54,1,464.54,28.33,492.87,credit_card,5,4,delivered,2022,2,Q1,2022-02
ORD_000346,CUST_02084,2022-02-14,2022-02-26,Electronics,293.89,1,293.89,40.32,334.21,credit_card,3,12,shipped,2022,2,Q1,2022-02
ORD_000347,CUST_03586,2022-02-14,2022-02-20,Auto,118.03,1,118.03,19.66,137.69,boleto,4,6,canceled,2022,2,Q1,2022-02
ORD_000348,CUST_06320,2022-02-14,2022-03-02,Computers,1007.68,1,1007.68,17.88,1025.56,credit_card,5,16,delivered,2022,2,Q1,2022-02
ORD_000349,CUST_07120,2022-02-14,2022-02-20,Electronics,327.53,1,327.53,41.64,369.17,credit_card,4,6,delivered,2022,2,Q1,2022-02
